event_id,timestamp,price_at_time,views,wishlists,tickets_sold_interval,cumulative_sold
E002,2026-08-09 02:00,1250,771,127,1,316
E002,2026-08-09 03:00,1250,718,91,0,316
E002,2026-08-09 04:00,1250,767,95,1,317
E002,2026-08-09 05:00,1250,772,116,2,319
E002,2026-08-09 06:00,1250,737,89,1,320
E002,2026-08-09 07:00,1250,702,95,1,321
E002,2026-08-09 08:00,1250,720,91,0,321
E002,2026-08-09 09:00,1250,775,107,2,323
E002,2026-08-09 10:00,1250,691,77,0,323
E002,2026-08-09 11:00,1250,695,83,1,324
E002,2026-08-09 12:00,1250,742,94,1,325
E002,2026-08-09 13:00,1250,717,95,2,327
E002,2026-08-09 14:00,1250,766,123,1,328
E002,2026-08-09 15:00,1250,727,104,1,329
E002,2026-08-09 16:00,1250,749,116,0,329
E002,2026-08-09 17:00,1250,759,130,1,330
E002,2026-08-09 18:00,1250,761,132,2,332
E002,2026-08-09 19:00,1250,743,128,1,333
E002,2026-08-09 20:00,1250,744,87,0,333
E002,2026-08-09 21:00,1250,698,101,2,335
E002,2026-08-09 22:00,1250,759,103,0,335
E002,2026-08-09 23:00,1250,728,86,2,337
E002,2026-08-10 00:00,1250,731,97,1,338
E002,2026-08-10 01:00,1250,734,80,2,340
E002,2026-08-10 02:00,1250,739,81,1,341
E002,2026-08-10 03:00,1250,790,96,1,342
E002,2026-08-10 04:00,1250,721,110,1,343
E002,2026-08-10 05:00,1250,789,114,1,344
E002,2026-08-10 06:00,1250,751,111,2,346
E002,2026-08-10 07:00,1250,744,101,1,347
E002,2026-08-10 08:00,1250,745,86,0,347
E002,2026-08-10 09:00,1250,718,83,0,347
E002,2026-08-10 10:00,1250,762,81,2,349
E002,2026-08-10 11:00,1250,740,129,1,350
E002,2026-08-10 12:00,1250,730,90,0,350
E002,2026-08-10 13:00,1250,753,92,0,350
E002,2026-08-10 14:00,1250,723,108,2,352
E002,2026-08-10 15:00,1250,773,88,2,354
E002,2026-08-10 16:00,1250,779,98,0,354
E002,2026-08-10 17:00,1250,766,113,0,354
E002,2026-08-10 18:00,1250,755,91,1,355
E002,2026-08-10 19:00,1250,762,120,1,356
E002,2026-08-10 20:00,1250,784,127,2,358
E002,2026-08-10 21:00,1250,725,85,0,358
E002,2026-08-10 22:00,1250,733,113,1,359
E002,2026-08-10 23:00,1250,795,95,0,359
E002,2026-08-11 00:00,1250,729,80,2,361
E002,2026-08-11 01:00,1250,742,104,0,361
E002,2026-08-11 02:00,1250,746,99,1,362
E002,2026-08-11 03:00,1250,752,112,2,364
E002,2026-08-11 04:00,1250,730,88,0,364
E002,2026-08-11 05:00,1250,722,86,0,364
E002,2026-08-11 06:00,1250,732,114,1,365
E002,2026-08-11 07:00,1250,728,77,1,366
E002,2026-08-11 08:00,1250,798,125,0,366
E002,2026-08-11 09:00,1250,794,129,1,367
E002,2026-08-11 10:00,1250,803,127,1,368
E002,2026-08-11 11:00,1250,806,124,1,369
E002,2026-08-11 12:00,1250,782,134,2,371
E002,2026-08-11 13:00,1250,741,129,2,373
E002,2026-08-11 14:00,1250,737,89,0,373
E002,2026-08-11 15:00,1250,781,95,1,374
E002,2026-08-11 16:00,1250,773,95,0,374
E002,2026-08-11 17:00,1250,738,119,1,375
E002,2026-08-11 18:00,1250,792,131,1,376
E003,2026-07-13 18:00,1150,478,95,0,0
E003,2026-07-13 19:00,1150,452,88,1,1
E003,2026-07-13 20:00,1150,478,70,1,2
E003,2026-07-13 21:00,1150,442,85,0,2
E003,2026-07-13 22:00,1150,480,68,0,2
E003,2026-07-13 23:00,1150,433,72,0,2
E003,2026-07-14 00:00,1150,496,89,1,3
E003,2026-07-14 01:00,1150,430,72,0,3
E003,2026-07-14 02:00,1150,439,81,1,4
E003,2026-07-14 03:00,1150,431,81,1,5
E003,2026-07-14 04:00,1150,439,66,1,6
E003,2026-07-14 05:00,1150,493,81,0,6
E003,2026-07-14 06:00,1150,429,79,0,6
E003,2026-07-14 07:00,1150,469,88,1,7
E003,2026-07-14 08:00,1150,490,95,1,8
E003,2026-07-14 09:00,1150,450,67,0,8
E003,2026-07-14 10:00,1150,456,86,0,8
E003,2026-07-14 11:00,1150,442,85,1,9
E003,2026-07-14 12:00,1150,469,91,0,9
E003,2026-07-14 13:00,1150,455,71,0,9
E003,2026-07-14 14:00,1150,473,85,0,9
E003,2026-07-14 15:00,1150,423,60,1,10
E003,2026-07-14 16:00,1150,476,76,0,10
E003,2026-07-14 17:00,1150,476,84,0,10
E003,2026-07-14 18:00,1150,500,86,1,11
E003,2026-07-14 19:00,1150,489,76,0,11
E003,2026-07-14 20:00,1150,491,79,1,12
E003,2026-07-14 21:00,1150,430,72,0,12
E003,2026-07-14 22:00,1150,478,78,0,12
E003,2026-07-14 23:00,1150,428,63,0,12
E003,2026-07-15 00:00,1150,486,81,0,12
E003,2026-07-15 01:00,1150,485,93,0,12
E003,2026-07-15 02:00,1150,473,81,0,12
E003,2026-07-15 03:00,1150,452,88,0,12
E003,2026-07-15 04:00,1150,483,73,0,12
E003,2026-07-15 05:00,1150,472,81,0,12
E003,2026-07-15 06:00,1150,415,61,0,12
E003,2026-07-15 07:00,1150,428,71,1,13
E003,2026-07-15 08:00,1150,429,71,0,13
E003,2026-07-15 09:00,1150,488,82,0,13
E003,2026-07-15 10:00,1150,472,70,1,14
E003,2026-07-15 11:00,1150,474,84,1,15
E003,2026-07-15 12:00,1150,485,70,0,15
E003,2026-07-15 13:00,1150,487,68,0,15
E003,2026-07-15 14:00,1150,459,87,1,16
E003,2026-07-15 15:00,1150,432,80,0,16
E003,2026-07-15 16:00,1150,431,69,0,16
E003,2026-07-15 17:00,1150,472,81,1,17
E003,2026-07-15 18:00,1150,485,80,0,17
E003,2026-07-15 19:00,1150,439,65,1,18
E003,2026-07-15 20:00,1150,448,68,1,19
E003,2026-07-15 21:00,1150,440,84,1,20
E003,2026-07-15 22:00,1150,426,58,0,20
E003,2026-07-15 23:00,1150,428,63,0,20
E003,2026-07-16 00:00,1150,416,68,1,21
E003,2026-07-16 01:00,1150,467,89,0,21
E003,2026-07-16 02:00,1150,434,80,0,21
E003,2026-07-16 03:00,1150,475,93,0,21
E003,2026-07-16 04:00,1150,421,63,0,21
E003,2026-07-16 05:00,1150,484,70,0,21
E003,2026-07-16 06:00,1150,486,91,1,22
E003,2026-07-16 07:00,1150,480,82,0,22
E003,2026-07-16 08:00,1150,495,68,0,22
E003,2026-07-16 09:00,1150,463,86,0,22
E003,2026-07-16 10:00,1150,458,68,0,22
E003,2026-07-16 11:00,1150,419,78,0,22
E003,2026-07-16 12:00,1150,438,61,1,23
E003,2026-07-16 13:00,1150,435,81,1,24
E003,2026-07-16 14:00,1150,422,65,0,24
E003,2026-07-16 15:00,1150,451,82,0,24
E003,2026-07-16 16:00,1150,488,83,0,24
E003,2026-07-16 17:00,1150,433,88,1,25
E003,2026-07-16 18:00,1150,431,74,0,25
E003,2026-07-16 19:00,1150,484,73,0,25
E003,2026-07-16 20:00,1150,425,87,0,25
E003,2026-07-16 21:00,1150,503,93,1,26
E003,2026-07-16 22:00,1150,450,71,0,26
E003,2026-07-16 23:00,1150,432,77,1,27
E003,2026-07-17 00:00,1150,456,72,0,27
E003,2026-07-17 01:00,1150,447,65,0,27
E003,2026-07-17 02:00,1150,464,73,0,27
E003,2026-07-17 03:00,1150,503,78,0,27
E003,2026-07-17 04:00,1150,478,74,1,28
E003,2026-07-17 05:00,1150,436,74,0,28
E003,2026-07-17 06:00,1150,466,86,0,28
E003,2026-07-17 07:00,1150,459,83,1,29
E003,2026-07-17 08:00,1150,480,70,1,30
E003,2026-07-17 09:00,1150,428,61,0,30
E003,2026-07-17 10:00,1150,474,87,1,31
E003,2026-07-17 11:00,1150,503,103,0,31
E003,2026-07-17 12:00,1150,504,87,0,31
E003,2026-07-17 13:00,1150,435,68,0,31
E003,2026-07-17 14:00,1150,431,63,0,31
E003,2026-07-17 15:00,1150,420,59,1,32
E003,2026-07-17 16:00,1150,461,78,0,32
E003,2026-07-17 17:00,1150,426,75,0,32
E003,2026-07-17 18:00,1150,436,60,0,32
E003,2026-07-17 19:00,1150,463,64,1,33
E003,2026-07-17 20:00,1150,498,85,0,33
E003,2026-07-17 21:00,1150,494,86,1,34
E003,2026-07-17 22:00,1150,456,63,0,34
E003,2026-07-17 23:00,1150,503,102,0,34
E003,2026-07-18 00:00,1150,431,82,1,35
E003,2026-07-18 01:00,1150,483,88,0,35
E003,2026-07-18 02:00,1150,484,76,0,35
E003,2026-07-18 03:00,1150,427,73,1,36
E003,2026-07-18 04:00,1150,440,71,0,36
E003,2026-07-18 05:00,1150,474,92,1,37
E003,2026-07-18 06:00,1150,495,77,0,37
E003,2026-07-18 07:00,1150,421,72,1,38
E003,2026-07-18 08:00,1150,478,85,0,38
E003,2026-07-18 09:00,1150,499,75,1,39
E003,2026-07-18 10:00,1150,429,67,0,39
E003,2026-07-18 11:00,1150,487,80,0,39
E003,2026-07-18 12:00,1150,464,95,1,40
E003,2026-07-18 13:00,1150,434,77,0,40
E003,2026-07-18 14:00,1150,462,67,0,40
E003,2026-07-18 15:00,1150,424,76,1,41
E003,2026-07-18 16:00,1150,485,96,0,41
E003,2026-07-18 17:00,1150,436,61,0,41
E003,2026-07-18 18:00,1150,444,70,0,41
E003,2026-07-18 19:00,1150,420,78,0,41
E003,2026-07-18 20:00,1150,473,69,1,42
E003,2026-07-18 21:00,1150,499,87,0,42
E003,2026-07-18 22:00,1150,457,64,1,43
E003,2026-07-18 23:00,1150,459,86,1,44
E003,2026-07-19 00:00,1150,497,80,0,44
E003,2026-07-19 01:00,1150,501,88,1,45
E003,2026-07-19 02:00,1150,455,66,0,45
E003,2026-07-19 03:00,1150,507,104,0,45
E003,2026-07-19 04:00,1150,484,85,0,45
E003,2026-07-19 05:00,1150,430,81,0,45
E003,2026-07-19 06:00,1150,470,85,0,45
E003,2026-07-19 07:00,1150,486,72,0,45
E003,2026-07-19 08:00,1150,420,64,0,45
E003,2026-07-19 09:00,1150,448,85,1,46
E003,2026-07-19 10:00,1150,438,65,1,47
E003,2026-07-19 11:00,1150,494,91,1,48
E003,2026-07-19 12:00,1150,441,90,0,48
E003,2026-07-19 13:00,1150,473,81,0,48
E003,2026-07-19 14:00,1150,420,70,0,48
E003,2026-07-19 15:00,1150,419,77,1,49
E003,2026-07-19 16:00,1150,455,86,0,49
E003,2026-07-19 17:00,1150,446,82,1,50
E003,2026-07-19 18:00,1150,464,66,1,51
E003,2026-07-19 19:00,1150,442,88,0,51
E003,2026-07-19 20:00,1150,445,89,0,51
E003,2026-07-19 21:00,1150,489,96,0,51
E003,2026-07-19 22:00,1150,454,92,0,51
E003,2026-07-19 23:00,1150,466,74,0,51
E003,2026-07-20 00:00,1150,482,79,1,52
E003,2026-07-20 01:00,1150,480,79,1,53
E003,2026-07-20 02:00,1150,423,68,0,53
E003,2026-07-20 03:00,1150,482,87,0,53
E003,2026-07-20 04:00,1150,505,85,0,53
E003,2026-07-20 05:00,1150,473,91,0,53
E003,2026-07-20 06:00,1150,487,84,0,53
E003,2026-07-20 07:00,1150,477,88,1,54
E003,2026-07-20 08:00,1150,450,75,0,54
E003,2026-07-20 09:00,1150,507,83,0,54
E003,2026-07-20 10:00,1150,421,66,1,55
E003,2026-07-20 11:00,1150,489,70,0,55
E003,2026-07-20 12:00,1150,465,64,0,55
E003,2026-07-20 13:00,1150,505,78,1,56
E003,2026-07-20 14:00,1150,448,70,1,57
E003,2026-07-20 15:00,1150,454,80,0,57
E003,2026-07-20 16:00,1150,435,77,0,57
E003,2026-07-20 17:00,1150,426,71,1,58
E003,2026-07-20 18:00,1150,505,87,0,58
E003,2026-07-20 19:00,1150,441,88,0,58
E003,2026-07-20 20:00,1150,479,88,1,59
E003,2026-07-20 21:00,1150,445,85,0,59
E003,2026-07-20 22:00,1150,505,77,0,59
E003,2026-07-20 23:00,1150,430,84,0,59
E003,2026-07-21 00:00,1150,502,102,0,59
E003,2026-07-21 01:00,1150,422,84,0,59
E003,2026-07-21 02:00,1150,449,69,1,60
E003,2026-07-21 03:00,1150,446,75,0,60
E003,2026-07-21 04:00,1150,496,98,0,60
E003,2026-07-21 05:00,1150,459,87,0,60
E003,2026-07-21 06:00,1150,437,61,1,61
E003,2026-07-21 07:00,1150,430,76,0,61
E003,2026-07-21 08:00,1150,457,85,1,62
E003,2026-07-21 09:00,1150,466,82,1,63
E003,2026-07-21 10:00,1150,484,77,1,64
E003,2026-07-21 11:00,1150,498,84,0,64
E003,2026-07-21 12:00,1150,461,79,1,65
E003,2026-07-21 13:00,1150,442,80,0,65
E003,2026-07-21 14:00,1150,469,74,0,65
E003,2026-07-21 15:00,1150,487,93,0,65
E003,2026-07-21 16:00,1150,473,81,0,65
E003,2026-07-21 17:00,1150,511,96,0,65
E003,2026-07-21 18:00,1150,436,67,0,65
E003,2026-07-21 19:00,1150,501,84,1,66
E003,2026-07-21 20:00,1150,439,73,1,67
E003,2026-07-21 21:00,1150,426,76,0,67
E003,2026-07-21 22:00,1150,491,81,0,67
E003,2026-07-21 23:00,1150,472,70,0,67
E003,2026-07-22 00:00,1150,465,78,1,68
E003,2026-07-22 01:00,1150,451,66,1,69
E003,2026-07-22 02:00,1150,490,82,1,70
E003,2026-07-22 03:00,1150,425,72,0,70
E003,2026-07-22 04:00,1150,499,79,1,71
E003,2026-07-22 05:00,1150,484,70,1,72
E003,2026-07-22 06:00,1150,504,92,0,72
E003,2026-07-22 07:00,1150,448,78,1,73
E003,2026-07-22 08:00,1150,449,86,1,74
E003,2026-07-22 09:00,1150,511,99,0,74
E003,2026-07-22 10:00,1150,477,65,0,74
E003,2026-07-22 11:00,1150,480,88,0,74
E003,2026-07-22 12:00,1150,492,98,1,75
E003,2026-07-22 13:00,1150,497,70,1,76
E003,2026-07-22 14:00,1150,492,78,1,77
E003,2026-07-22 15:00,1150,477,72,0,77
E003,2026-07-22 16:00,1150,511,73,0,77
E003,2026-07-22 17:00,1150,447,91,0,77
E003,2026-07-22 18:00,1150,482,83,1,78
E003,2026-07-22 19:00,1150,485,74,0,78
E003,2026-07-22 20:00,1150,477,89,1,79
E003,2026-07-22 21:00,1150,500,93,1,80
E003,2026-07-22 22:00,1150,450,84,1,81
E003,2026-07-22 23:00,1150,477,96,0,81
E003,2026-07-23 00:00,1150,510,79,0,81
E003,2026-07-23 01:00,1150,457,87,0,81
E003,2026-07-23 02:00,1150,446,71,1,82
E003,2026-07-23 03:00,1150,490,71,0,82
E003,2026-07-23 04:00,1150,442,64,1,83
E003,2026-07-23 05:00,1150,427,62,0,83
E003,2026-07-23 06:00,1150,430,72,0,83
E003,2026-07-23 07:00,1150,455,67,0,83
E003,2026-07-23 08:00,1150,454,64,0,83
E003,2026-07-23 09:00,1150,443,66,1,84
E003,2026-07-23 10:00,1150,483,92,0,84
E003,2026-07-23 11:00,1150,432,67,0,84
E003,2026-07-23 12:00,1150,436,81,1,85
E003,2026-07-23 13:00,1150,469,89,1,86
E003,2026-07-23 14:00,1150,487,77,1,87
E003,2026-07-23 15:00,1150,507,94,0,87
E003,2026-07-23 16:00,1150,437,71,1,88
E003,2026-07-23 17:00,1150,486,86,0,88
E003,2026-07-23 18:00,1150,506,77,0,88
E003,2026-07-23 19:00,1150,430,66,1,89
E003,2026-07-23 20:00,1150,518,80,1,90
E003,2026-07-23 21:00,1150,465,71,1,91
E003,2026-07-23 22:00,1150,454,83,1,92
E003,2026-07-23 23:00,1150,446,73,0,92
E003,2026-07-24 00:00,1150,511,70,0,92
E003,2026-07-24 01:00,1150,448,77,0,92
E003,2026-07-24 02:00,1150,513,95,0,92
E003,2026-07-24 03:00,1150,435,83,0,92
E003,2026-07-24 04:00,1150,482,97,0,92
E003,2026-07-24 05:00,1150,465,70,0,92
E003,2026-07-24 06:00,1150,470,82,0,92
E003,2026-07-24 07:00,1150,442,77,0,92
E003,2026-07-24 08:00,1150,484,77,0,92
E003,2026-07-24 09:00,1150,457,75,1,93
E003,2026-07-24 10:00,1150,441,71,0,93
E003,2026-07-24 11:00,1150,438,80,0,93
E003,2026-07-24 12:00,1150,474,95,1,94
E003,2026-07-24 13:00,1150,479,87,1,95
E003,2026-07-24 14:00,1150,456,85,0,95
E003,2026-07-24 15:00,1150,496,80,0,95
E003,2026-07-24 16:00,1150,506,76,0,95
E003,2026-07-24 17:00,1150,453,90,0,95
E003,2026-07-24 18:00,1150,497,98,1,96
E003,2026-07-24 19:00,1150,484,74,1,97
E003,2026-07-24 20:00,1150,514,85,0,97
E003,2026-07-24 21:00,1150,474,70,1,98
E003,2026-07-24 22:00,1150,510,75,0,98
E003,2026-07-24 23:00,1150,500,99,1,99
E003,2026-07-25 00:00,1150,525,72,1,100
E003,2026-07-25 01:00,1150,469,87,1,101
E003,2026-07-25 02:00,1150,512,82,0,101
E003,2026-07-25 03:00,1150,492,88,0,101
E003,2026-07-25 04:00,1150,465,69,1,102
E003,2026-07-25 05:00,1150,515,96,1,103
E003,2026-07-25 06:00,1150,468,95,1,104
E003,2026-07-25 07:00,1150,512,76,0,104
E003,2026-07-25 08:00,1150,521,104,1,105
E003,2026-07-25 09:00,1150,519,106,1,106
E003,2026-07-25 10:00,1150,487,74,0,106
E003,2026-07-25 11:00,1150,481,74,1,107
E003,2026-07-25 12:00,1150,486,75,1,108
E003,2026-07-25 13:00,1150,509,76,1,109
E003,2026-07-25 14:00,1150,499,99,1,110
E003,2026-07-25 15:00,1150,453,62,0,110
E003,2026-07-25 16:00,1150,505,71,0,110
E003,2026-07-25 17:00,1150,506,94,0,110
E003,2026-07-25 18:00,1150,485,92,0,110
E003,2026-07-25 19:00,1150,446,73,0,110
E003,2026-07-25 20:00,1150,462,70,1,111
E003,2026-07-25 21:00,1150,472,86,1,112
E003,2026-07-25 22:00,1150,483,83,0,112
E003,2026-07-25 23:00,1150,465,82,0,112
E003,2026-07-26 00:00,1150,454,70,0,112
E003,2026-07-26 01:00,1150,484,75,0,112
E003,2026-07-26 02:00,1150,518,88,0,112
E003,2026-07-26 03:00,1150,452,86,0,112
E003,2026-07-26 04:00,1150,491,95,0,112
E003,2026-07-26 05:00,1150,452,74,0,112
E003,2026-07-26 06:00,1150,493,82,1,113
E003,2026-07-26 07:00,1150,497,94,1,114
E003,2026-07-26 08:00,1150,479,76,1,115
E003,2026-07-26 09:00,1150,521,99,0,115
E003,2026-07-26 10:00,1150,484,71,0,115
E003,2026-07-26 11:00,1150,505,75,0,115
E003,2026-07-26 12:00,1150,472,94,0,115
E003,2026-07-26 13:00,1150,539,90,0,115
E003,2026-07-26 14:00,1150,485,90,0,115
E003,2026-07-26 15:00,1150,505,96,0,115
E003,2026-07-26 16:00,1150,533,80,1,116
E003,2026-07-26 17:00,1150,489,78,0,116
E003,2026-07-26 18:00,1150,478,92,0,116
E003,2026-07-26 19:00,1150,504,83,0,116
E003,2026-07-26 20:00,1150,542,111,0,116
E003,2026-07-26 21:00,1150,498,71,0,116
E003,2026-07-26 22:00,1150,516,77,1,117
E003,2026-07-26 23:00,1150,468,95,0,117
E003,2026-07-27 00:00,1150,465,80,0,117
E003,2026-07-27 01:00,1150,506,85,0,117
E003,2026-07-27 02:00,1150,492,77,0,117
E003,2026-07-27 03:00,1150,477,96,1,118
E003,2026-07-27 04:00,1150,473,92,0,118
E003,2026-07-27 05:00,1150,504,100,0,118
E003,2026-07-27 06:00,1150,483,90,0,118
E003,2026-07-27 07:00,1150,534,73,0,118
E003,2026-07-27 08:00,1150,495,98,0,118
E003,2026-07-27 09:00,1150,472,71,1,119
E003,2026-07-27 10:00,1150,536,102,0,119
E003,2026-07-27 11:00,1150,524,74,0,119
E003,2026-07-27 12:00,1150,542,106,0,119
E003,2026-07-27 13:00,1150,515,90,0,119
E003,2026-07-27 14:00,1150,540,99,0,119
E003,2026-07-27 15:00,1150,537,94,0,119
E003,2026-07-27 16:00,1150,498,69,1,120
E003,2026-07-27 17:00,1150,518,90,0,120
E003,2026-07-27 18:00,1150,556,108,1,121
E003,2026-07-27 19:00,1150,495,95,1,122
E003,2026-07-27 20:00,1150,487,84,0,122
E003,2026-07-27 21:00,1150,538,82,0,122
E003,2026-07-27 22:00,1150,552,86,0,122
E003,2026-07-27 23:00,1150,473,97,0,122
E003,2026-07-28 00:00,1150,503,73,0,122
E003,2026-07-28 01:00,1150,474,74,0,122
E003,2026-07-28 02:00,1150,535,92,1,123
E003,2026-07-28 03:00,1150,536,109,1,124
E003,2026-07-28 04:00,1150,485,82,0,124
E003,2026-07-28 05:00,1150,477,66,0,124
E003,2026-07-28 06:00,1150,506,104,1,125
E003,2026-07-28 07:00,1150,566,106,0,125
E003,2026-07-28 08:00,1150,551,85,0,125
E003,2026-07-28 09:00,1150,538,89,0,125
E003,2026-07-28 10:00,1150,501,69,0,125
E003,2026-07-28 11:00,1150,561,95,1,126
E003,2026-07-28 12:00,1150,515,101,0,126
E003,2026-07-28 13:00,1150,484,87,0,126
E003,2026-07-28 14:00,1150,497,101,0,126
E003,2026-07-28 15:00,1150,522,97,1,127
E003,2026-07-28 16:00,1150,513,76,1,128
E003,2026-07-28 17:00,1150,563,79,0,128
E003,2026-07-28 18:00,1150,515,77,0,128
E003,2026-07-28 19:00,1150,565,100,0,128
E003,2026-07-28 20:00,1150,497,69,1,129
E003,2026-07-28 21:00,1150,544,78,1,130
E003,2026-07-28 22:00,1150,536,93,0,130
E003,2026-07-28 23:00,1150,537,87,1,131
E003,2026-07-29 00:00,1150,510,100,0,131
E003,2026-07-29 01:00,1150,559,100,1,132
E003,2026-07-29 02:00,1150,518,100,1,133
E003,2026-07-29 03:00,1150,544,79,0,133
E003,2026-07-29 04:00,1150,564,111,1,134
E003,2026-07-29 05:00,1150,505,74,0,134
E003,2026-07-29 06:00,1150,566,98,0,134
E003,2026-07-29 07:00,1150,533,97,1,135
E003,2026-07-29 08:00,1150,554,104,0,135
E003,2026-07-29 09:00,1150,559,100,0,135
E003,2026-07-29 10:00,1150,544,98,0,135
E003,2026-07-29 11:00,1150,547,81,1,136
E003,2026-07-29 12:00,1150,571,84,0,136
E003,2026-07-29 13:00,1150,570,86,1,137
E003,2026-07-29 14:00,1150,573,78,1,138
E003,2026-07-29 15:00,1150,593,114,0,138
E003,2026-07-29 16:00,1150,526,88,0,138
E003,2026-07-29 17:00,1150,529,101,1,139
E003,2026-07-29 18:00,1150,532,79,0,139
E003,2026-07-29 19:00,1150,557,88,0,139
E003,2026-07-29 20:00,1150,533,96,1,140
E003,2026-07-29 21:00,1150,535,75,0,140
E003,2026-07-29 22:00,1150,555,94,1,141
E003,2026-07-29 23:00,1150,606,123,0,141
E003,2026-07-30 00:00,1150,608,96,0,141
E003,2026-07-30 01:00,1150,570,112,0,141
E003,2026-07-30 02:00,1150,546,87,1,142
E003,2026-07-30 03:00,1150,546,90,1,143
E003,2026-07-30 04:00,1150,558,91,0,143
E003,2026-07-30 05:00,1150,553,92,1,144
E003,2026-07-30 06:00,1150,562,103,0,144
E003,2026-07-30 07:00,1150,544,99,0,144
E003,2026-07-30 08:00,1150,597,102,0,144
E003,2026-07-30 09:00,1150,551,100,1,145
E003,2026-07-30 10:00,1150,575,104,0,145
E003,2026-07-30 11:00,1150,565,84,1,146
E003,2026-07-30 12:00,1150,561,96,1,147
E003,2026-07-30 13:00,1150,561,77,1,148
E003,2026-07-30 14:00,1150,549,110,1,149
E003,2026-07-30 15:00,1150,555,79,1,150
E003,2026-07-30 16:00,1150,625,115,1,151
E003,2026-07-30 17:00,1150,583,101,0,151
E003,2026-07-30 18:00,1150,591,103,0,151
E003,2026-07-30 19:00,1150,558,81,0,151
E003,2026-07-30 20:00,1150,579,90,0,151
E003,2026-07-30 21:00,1150,584,99,1,152
E003,2026-07-30 22:00,1150,577,113,0,152
E003,2026-07-30 23:00,1150,619,92,0,152
E003,2026-07-31 00:00,1150,581,101,1,153
E003,2026-07-31 01:00,1150,643,112,0,153
E003,2026-07-31 02:00,1150,632,91,0,153
E003,2026-07-31 03:00,1150,604,89,0,153
E003,2026-07-31 04:00,1150,625,112,0,153
E003,2026-07-31 05:00,1150,640,126,0,153
E003,2026-07-31 06:00,1150,644,126,0,153
E003,2026-07-31 07:00,1150,607,110,0,153
E003,2026-07-31 08:00,1150,647,119,0,153
E003,2026-07-31 09:00,1150,585,117,0,153
E003,2026-07-31 10:00,1150,645,126,1,154
E003,2026-07-31 11:00,1150,609,112,1,155
E003,2026-07-31 12:00,1150,644,97,1,156
E003,2026-07-31 13:00,1150,665,94,1,157
E003,2026-07-31 14:00,1150,664,124,0,157
E003,2026-07-31 15:00,1150,608,108,0,157
E003,2026-07-31 16:00,1150,620,105,0,157
E003,2026-07-31 17:00,1150,587,116,1,158
E003,2026-07-31 18:00,1150,660,134,1,159
E003,2026-07-31 19:00,1150,635,111,0,159
E003,2026-07-31 20:00,1150,652,114,0,159
E003,2026-07-31 21:00,1150,607,109,1,160
E003,2026-07-31 22:00,1150,646,101,1,161
E003,2026-07-31 23:00,1150,603,99,1,162
E003,2026-08-01 00:00,1150,662,101,1,163
E003,2026-08-01 01:00,1150,643,97,0,163
E003,2026-08-01 02:00,1150,647,120,1,164
E003,2026-08-01 03:00,1150,655,96,0,164
E003,2026-08-01 04:00,1150,676,136,0,164
E003,2026-08-01 05:00,1150,632,108,1,165
E003,2026-08-01 06:00,1150,662,97,0,165
E003,2026-08-01 07:00,1150,649,126,0,165
E003,2026-08-01 08:00,1150,667,106,1,166
E003,2026-08-01 09:00,1150,643,88,1,167
E003,2026-08-01 10:00,1150,656,100,0,167
E003,2026-08-01 11:00,1150,651,117,0,167
E003,2026-08-01 12:00,1150,698,111,0,167
E003,2026-08-01 13:00,1150,706,119,1,168
E003,2026-08-01 14:00,1150,711,103,1,169
E003,2026-08-01 15:00,1150,708,129,0,169
E003,2026-08-01 16:00,1150,675,123,1,170
E003,2026-08-01 17:00,1150,655,91,1,171
E003,2026-08-01 18:00,1150,708,118,0,171
E003,2026-08-01 19:00,1150,687,96,0,171
E003,2026-08-01 20:00,1150,732,103,1,172
E003,2026-08-01 21:00,1150,679,106,0,172
E003,2026-08-01 22:00,1150,718,105,0,172
E003,2026-08-01 23:00,1150,731,125,1,173
E003,2026-08-02 00:00,1150,715,101,0,173
E003,2026-08-02 01:00,1150,735,123,0,173
E003,2026-08-02 02:00,1150,746,120,0,173
E003,2026-08-02 03:00,1150,697,137,0,173
E003,2026-08-02 04:00,1150,682,122,0,173
E003,2026-08-02 05:00,1150,744,119,0,173
E003,2026-08-02 06:00,1150,755,146,0,173
E003,2026-08-02 07:00,1150,727,144,0,173
E003,2026-08-02 08:00,1150,741,108,0,173
E003,2026-08-02 09:00,1150,715,101,0,173
E003,2026-08-02 10:00,1150,686,116,0,173
E003,2026-08-02 11:00,1150,698,107,0,173
E003,2026-08-02 12:00,1150,711,144,0,173
E003,2026-08-02 13:00,1150,745,120,0,173
E003,2026-08-02 14:00,1150,702,106,1,174
E003,2026-08-02 15:00,1150,748,103,0,174
E003,2026-08-02 16:00,1150,728,141,0,174
E003,2026-08-02 17:00,1150,701,99,0,174
E003,2026-08-02 18:00,1150,776,149,1,175
E003,2026-08-02 19:00,1150,778,135,0,175
E003,2026-08-02 20:00,1150,745,112,1,176
E003,2026-08-02 21:00,1150,789,134,0,176
E003,2026-08-02 22:00,1150,782,139,0,176
E003,2026-08-02 23:00,1150,721,119,1,177
E003,2026-08-03 00:00,1150,752,132,1,178
E003,2026-08-03 01:00,1150,789,114,1,179
E003,2026-08-03 02:00,1150,794,146,0,179
E003,2026-08-03 03:00,1150,766,157,0,179
E003,2026-08-03 04:00,1150,774,146,1,180
E003,2026-08-03 05:00,1150,765,120,1,181
E003,2026-08-03 06:00,1150,818,122,0,181
